id,absrate1,nsusp1,mobility1,q1mpa1,q2mpa1,q3mpa1,q4mpa1,absrate2,nsusp2,mobility2,q1mpa2,q2mpa2,q3mpa2,q4mpa2,absrate3,nsusp3,mobility3,q1mpa3,q2mpa3,q3mpa3,q4mpa3,absrate4,nsusp4,mobility4,q1mpa4,q2mpa4,q3mpa4,q4mpa4,absrate5,nsusp5,mobility5,q1mpa5,q2mpa5,q3mpa5,q4mpa5,absrate6,nsusp6,mobility6,q1mpa6,q2mpa6,q3mpa6,q4mpa6,absrate7,nsusp7,mobility7,q1mpa7,q2mpa7,q3mpa7,q4mpa7,nograd
Althea,-0.852798024,0.281265156,0.115593682,4.016543412,4.326844228,4.524913178,4.947421645,0.24683132,-0.436087173,0.339417038,5.483008783,5.083981314,4.916632502,4.514038858,7.812494068,-0.298773145,0.117844473,5.386582172,5.127511028,4.7496752,4.233613953,1.21821117,0.096683561,-0.100566761,4.070353687,4.060438802,3.726887709,3.881389606,5.531054075,-0.007860605,-0.059998219,3.925548562,3.53217715,3.236922665,4.130193003,7.105470874,-0.304426281,-0.281904904,5.007745348,3.937857757,3.922776002,4.322767695,10.25742684,-0.395071865,-0.606999694,4.228758845,4.274544582,3.090638866,4.164118025,0
Alva,10.04609669,0.395135931,0.963214095,2.953476712,3.909800056,3.885739178,3.512156328,8.572204156,0.652405406,0.754121605,2.228054369,2.905173896,4.035325868,3.419321321,7.091947187,-0.129119721,0.454264017,2.905509406,3.059283648,3.635185822,3.593263384,2.936797641,-0.00516831,0.468526827,3.874913358,3.962860882,4.485274612,4.427060722,8.209718497,0.51727492,0.668812062,3.362746171,3.093256869,2.92204895,2.565502062,3.192039296,-0.036422831,0.833636041,2.796253004,3.18570934,3.582656843,3.609039356,6.557942093,0.04140468,0.744648921,2.961711421,3.120613485,4.236738584,3.742223636,0
Alvena,-0.267684343,-0.118082312,0.60882574,3.821969949,3.805945902,3.683471247,3.74389297,0.582224049,-0.398338017,0.076861595,3.866913814,3.9396675,3.684879512,3.758097432,-0.815868305,-0.533653699,0.019814122,4.532233043,4.78405231,4.322076962,3.997163189,1.911046479,-0.481992893,0.183629305,4.217619235,3.864217643,3.952240582,4.660408961,-4.248897983,-0.692500728,0.01515953,4.873976449,5.083913961,4.782747892,4.210701174,-11.81258049,-0.649205366,0.021880912,5.207706788,5.55171603,5.143800144,4.876771163,-16.25015747,-0.309977739,-0.124981411,4.330975798,4.153703724,4.604568009,3.792355051,0
Alverta,2.878540726,-0.02873504,-0.222072453,3.702566059,3.524638085,3.383820557,3.562415575,5.367284657,0.622891962,-0.052900977,2.89267447,2.93392914,3.242143146,3.738090141,5.714218304,0.643837845,-0.155677032,3.301155352,3.204267523,3.266173031,2.892160298,1.074782668,0.24265653,-0.102584928,3.639547268,2.941001405,3.023317711,2.621783703,3.967182396,0.610898151,0.203781742,2.656348471,2.318432853,2.550783767,2.838314448,0.240835178,0.258467944,0.366412715,2.766215909,2.81279881,3.393237281,2.434657161,22.13886193,0.168390264,0.293901564,2.944197117,2.531722889,2.906380133,2.863253686,0
Alvina,10.39699295,0.336071197,-0.977088336,2.34813054,2.337886929,2.240831469,2.318189929,10.054876,-0.11271434,-1.232221057,2.377520484,2.378227915,2.438100661,2.736093899,12.34089765,0.13955407,-0.970478734,2.620841389,2.391923785,2.656565575,2.57222185,11.51308549,0.021532569,-1.075132112,2.593640338,2.142345429,1.975266813,2.211748748,9.385304801,-0.210625605,-1.122016178,2.326957606,2.542535526,2.324126783,2.933807361,10.16296822,0.05494246,-1.153652896,2.923669642,3.052008081,1.975040578,2.592858956,19.08481658,0.038844888,-1.191787139,2.8318699,2.509077063,2.469171858,2.648500349,0
Amalia,9.987099117,0.354788946,0.571003994,0.726074707,0.38243594,0.495618889,0.706044408,12.31671714,0.906302908,0.752404599,1.320077124,1.512405925,0.934289026,1.540898857,7.462438296,0.547938471,0.839583534,1.684425518,1.420054363,1.262916493,0.471184144,8.967444935,-0.035937169,0.973523984,2.131813733,1.664010959,1.499676816,1.122258913,4.730034699,0.170739129,0.819292255,0.541743034,0.29603356,0.70950199,0.360716012,0.209406828,-0.00198061,0.77613817,1.810959132,1.127333974,1.677310434,1.461945775,0.400875461,0.169749699,0.566347544,1.814536857,1.60537482,2.441045802,1.226302918,0
Amanda,2.075906369,0.01587168,0.468982872,3.09590293,2.845714303,3.452920604,3.120741116,-2.719978209,0.18001376,0.460949034,3.029922044,3.850971765,3.054851857,3.301998412,1.735621627,0.267865227,0.562038585,2.828514671,2.916230814,3.098547121,2.77791588,-1.314835126,0.577092604,0.488385166,2.41067225,2.387901192,2.969025983,3.148019121,-0.662934941,0.65850709,0.277015297,3.442500799,3.232528374,3.899010665,3.658467869,-3.976762896,0.313202518,0.333987882,3.472078876,3.242485369,3.347036934,3.973655064,3.279953445,0.199690168,0.124297119,3.562451319,2.963295809,2.386947205,1.547983606,0
Amber,8.628752156,0.802545884,0.075399411,4.103779258,4.151266818,3.62596388,3.764352568,9.244203168,0.612642064,-0.078805463,3.455181655,3.670826419,3.457827304,3.917867771,9.6359869,0.25095926,-0.020667897,3.308534603,3.411233739,3.281941234,2.954424943,5.245465252,0.014095673,0.552679483,3.244742382,3.464164721,2.814789982,3.10652747,5.8642466,0.045816642,0.647637736,2.496629574,3.694335636,2.860047459,3.040503376,10.46525765,0.178087269,0.197094983,3.391690145,3.866021227,3.453959753,3.883168749,11.1573128,0.252663171,0.31919768,4.244251342,4.872250688,4.1342162,3.480762517,1
Amelia,3.480808024,-0.229355489,0.676103011,3.679145634,3.669189202,3.772602556,4.475357099,-2.642200209,0.13695666,0.865455964,4.394460959,4.300399947,4.057152636,4.056751564,5.861617081,-0.031512743,0.901104397,3.355446435,2.713791358,3.599888689,4.05375757,1.202375652,-0.273563793,1.349741004,3.487533393,4.042226669,3.928666457,4.311738052,5.388632249,0.124765477,1.565009292,3.683974001,3.547685055,3.604326396,4.268112109,-2.693640705,-0.061972571,1.356885787,4.102848318,3.949565953,4.580584184,4.883435808,4.127811629,0.110020673,1.080217387,3.822519241,4.435171493,3.991273117,3.974304353,0
America,7.812321306,0.333120107,-0.200287507,2.648809898,1.814994377,1.628016343,2.314132751,3.036839943,-0.243911273,-0.937280306,2.062631632,2.315019817,2.316140441,2.388109513,4.142476219,0.357977149,-0.583347589,2.985390446,3.103488802,2.823910984,3.192225481,0.249023591,-0.423617838,-0.635409028,2.876229195,3.334713747,3.149154296,2.64982073,0.339121432,-0.096470927,-0.417101033,3.490666816,3.211284286,2.981955861,2.886904266,12.64382976,0.360993773,-0.44562015,2.624329437,2.070908268,2.855900028,2.587172931,13.30494447,-0.039177251,-0.328852255,2.820780766,2.554208153,3.19550871,2.259798991,0
Amie,9.336489804,0.279797064,0.468881834,1.502225527,1.346609095,1.084150289,1.447783037,3.670203115,-0.006852208,0.744488478,0.97410801,0.742526571,0.73865616,1.070442558,8.9307374,0.197193265,1.017801299,1.143452699,1.074981745,1.250310448,0.244973489,7.031888625,0.677049636,1.362241969,0.96533786,1.18157392,0.385543552,0.594236109,7.927514073,0.765203705,1.499082297,1.35165172,1.103303136,0.589342268,0.686838936,7.600097198,0.247962486,1.859701993,0.453537632,0.753513719,0.659691998,0.553390171,25.32790403,0.392273658,1.836827378,0.877948181,0.842858198,0.679523256,0.180552596,1
Amy,6.232781353,-0.086806956,-0.043465345,2.194756619,1.825459483,2.044897594,2.13302058,10.92643511,0.055978302,-0.017354677,2.043356629,2.169304945,2.240055682,2.705638602,6.980242616,-0.267333179,-0.027164031,3.277127329,2.414992879,2.323991412,2.353062068,9.258823779,0.161009725,-0.358673282,1.643320553,2.147671504,1.98529116,2.043681489,8.149456984,-0.16412117,-0.306185844,2.135495037,1.853857039,2.899122189,1.937803345,15.21832961,0.158653187,0.010174083,2.489127912,2.450198401,2.164806289,1.806573006,16.42781415,0.036478108,-0.365602584,2.330936688,1.646715081,1.946175914,2.307044274,1
Ana,-2.550553842,-0.122755689,0.5111114,3.07935291,2.993192262,2.683014082,2.173911784,-4.094007361,-0.013806063,0.374310273,3.215228344,3.406322503,3.106335931,3.181250459,0.938618389,0.146987202,0.322503699,2.222714286,2.279936887,2.771408664,3.228543953,0.089971921,0.231168102,0.45790209,2.918756067,2.303172169,2.849910284,2.583821128,1.085515072,-0.294892283,0.410466511,3.319545181,3.250197891,2.853027009,3.594885485,3.96834504,0.343025115,0.316445021,3.419970791,3.166084535,2.311010757,2.305448717,7.205911074,-0.243990827,-0.117308966,3.869363705,3.272146927,3.557360463,3.570642362,0
Anastasia,2.037698566,-0.102211211,-0.01588044,2.517706353,2.024665258,2.371966972,2.35822018,2.669766775,0.284459312,0.136737199,3.469644709,2.401952029,3.239379724,3.449201212,0.275817671,-0.03965623,-0.445322838,3.063696898,2.848897675,2.246877171,2.781299826,2.248162242,0.423857011,-0.296832964,2.608836525,3.007730638,3.427336962,3.227513521,-5.53723037,-0.320704652,-0.253774806,2.695739491,3.2333852,3.930391305,3.640306732,-1.065766407,-0.035548556,-0.253151209,2.736070427,3.193443391,2.604462635,3.320783451,7.460733256,0.369012494,-0.022812469,2.447752556,2.696506723,2.321984997,1.60426949,0
Andrea,-5.321144722,0.241434251,-0.735091084,4.395348836,4.553161156,4.429267895,4.137482707,-2.273271099,0.418661304,-0.991260969,4.741206954,4.539526891,4.316892749,4.368674408,-2.326634285,-0.163986617,-1.061444609,4.370223472,4.102495584,4.078544217,3.741885293,-1.502168027,-0.084105992,-1.217348699,4.423624658,4.441310193,3.838616017,4.26857702,-2.2929751,-0.159934388,-1.602160484,3.706221766,3.545983959,4.376062057,4.164740837,-7.09578497,0.088842822,-1.649894054,3.845959856,3.840185514,4.12742046,4.35037344,-1.901468573,0.156355352,-1.837016687,3.659364036,3.23155932,3.845584541,3.551738216,0
Andrew,11.79048446,0.460183916,1.460944417,2.043754608,2.468115578,2.700008986,2.54914706,12.21436853,0.490358482,1.397431887,1.820500551,2.00008442,1.704576017,1.941990139,10.09848931,0.214254582,1.14292291,2.758196646,2.789255973,2.063111934,1.599195219,10.21696251,0.149786907,1.279708198,2.276279858,1.719528481,2.013867125,2.091227255,8.82080577,-0.478010242,1.396939168,1.692475944,1.271503885,0.981638299,1.059254542,8.357433086,0.202647306,0.988279908,1.792142975,1.235842167,1.649201875,1.433909368,9.829286707,0.062255526,0.983322346,2.4824853,1.740133997,1.580077309,2.076445741,0
Wilton,10.70741529,-0.062435049,1.436132062,2.550394443,2.649339714,2.890330706,2.356846612,9.9742961,-0.367457366,1.541694822,2.480849515,2.542360411,2.672531254,2.745587218,9.106513363,0.024078791,1.84589567,2.357417618,2.373653182,2.709584681,2.541624989,7.815028015,-0.249595866,1.863313888,2.954950826,2.777947973,3.611592963,3.667020338,10.94169322,0.07975168,1.811750476,3.398979574,3.191180935,2.782980684,3.13112124,6.173612671,-0.268140085,1.58334426,2.683814098,2.716128517,2.447175846,2.055429965,22.44368896,-0.286573735,1.588544342,1.748918166,1.204075823,1.127070199,1.400645742,0
Angela,11.40357582,0.243438751,0.691954103,2.556183565,2.596936694,2.301100983,3.000776329,8.272941524,0.312246091,0.501779542,2.286027136,2.59893123,3.156945612,2.907567735,3.563564308,0.175194138,0.279669705,3.104516468,2.863667284,2.741658732,2.395070734,5.979372673,0.219235104,0.244446519,2.156475198,2.21582746,1.680361025,2.037981901,7.157361891,0.019610289,0.615426712,2.733165721,2.817733939,2.582990462,2.202179516,9.360590299,0.375844618,-0.037967031,2.203482871,2.573077134,2.383019442,1.921604223,16.14418273,-0.14149174,-0.170104431,3.066988313,2.206429376,1.769556459,3.015513691,0
Angelina,0.459572399,-0.764272693,1.007768018,3.418768108,3.276449029,2.810280007,2.69341491,-0.271961023,0.074891977,0.942758147,2.611587005,2.597053362,2.80719533,3.522955926,4.174398798,-0.050427869,0.931433999,2.481661261,2.837576745,2.56697796,3.09608345,0.168139319,0.333357946,1.096850574,3.594309983,3.549734798,3.671298242,3.86638842,-1.453374897,-0.17754915,1.147599199,2.903575041,2.84386608,3.550371269,2.636992581,7.319476599,-0.013141517,1.382038821,2.449902027,2.63810859,2.495253349,2.352334447,12.78336501,0.078806663,1.244074157,2.825885409,3.097100506,2.952856719,2.591620218,0
Angeline,11.18915401,-0.022431962,0.251949469,2.392842351,2.038291228,1.812757783,1.924091903,13.38020573,-0.40785698,0.014045547,1.914093224,2.552847268,1.970434461,1.901264416,14.71731471,0.168834177,0.244562089,1.778517993,1.584018755,2.028874825,2.027320799,11.00448679,0.584479359,0.114327796,1.00190707,1.045986137,2.181810276,1.180558018,15.86932779,0.661614609,0.066397418,1.671426946,1.985082512,2.093877513,1.515007125,14.93810844,0.066635082,0.588970283,2.338936647,1.631170964,1.20891459,1.10177043,28.84517999,0.379183645,1.163025922,2.182921937,1.612068325,1.617460932,2.497223779,0
Angie,8.439600315,0.488308017,0.652409468,3.12334962,2.75213658,2.932003014,2.365890463,8.843517904,0.450064882,0.679254228,3.031694308,2.333232704,2.82145936,2.535557908,8.67968733,-0.102126341,0.813265585,3.127254509,2.396905672,2.323999095,2.328837326,6.406925222,0.34865185,0.767854228,2.465426557,2.556520457,2.413086702,2.812544349,9.398157859,-0.228432003,0.911606474,1.954918279,1.994261201,1.857037176,1.997002124,19.08798864,0.26705421,1.074537008,1.854787709,1.39170503,2.883288163,2.704366759,1.096209268,-0.290719395,1.001706196,3.446205306,3.351893037,2.274265406,2.237883582,0
Anita,8.7901917,-0.0904252,0.890110866,4.052715207,3.586634241,3.965825491,3.510228052,7.611799578,-0.217255694,0.72009813,4.295795071,3.59348069,4.128796282,3.735182763,10.06503341,-0.321598843,0.644753134,3.744250936,3.617292951,3.923806135,4.043140501,2.728741592,-0.289590528,0.709254802,3.582841354,3.862780628,3.87688162,3.822713108,6.486947003,-0.153197463,0.53080101,3.708396731,4.409360038,4.261142213,5.14223442,-1.233131978,-0.243887661,0.82143531,4.32877202,4.735104499,4.781840525,4.317163729,22.43959134,0.074478023,0.998051771,3.653758654,4.116294384,4.350741659,4.140029328,0
Ann,12.063961,0.709168098,0.637248117,2.973325977,2.324098702,3.242198422,2.835985116,10.70149827,0.49885998,0.945654486,3.005739318,3.373784267,2.963215787,3.082939264,11.77023722,0.297218023,0.841405293,2.673890447,3.64788641,3.84639587,3.610187304,5.975112067,0.499042395,0.90911146,3.428738599,3.808885694,3.529880548,3.579491274,3.504110222,0.21969767,0.938016238,3.37617566,3.255488912,3.762905441,3.428347307,10.31369282,-0.165861692,0.934023761,2.957078633,3.514761026,3.110508817,2.998307823,19.91613148,0.006322402,0.66861231,3.314349529,3.72677186,3.840916169,3.596824027,0
Anna,8.503966442,0.760152016,0.750399275,1.455055006,1.00252632,0.649594912,1.186256963,6.42552008,1.003011353,0.847560403,1.546661766,1.325261913,1.047800749,1.19357668,11.76980774,0.222065254,0.897462884,1.4635915,1.008750586,0.95889753,1.15777731,4.600560849,0.576648307,1.011008032,0.875618567,0.184221971,0.252588696,-0.01093031,7.777833644,0.238429439,0.991985924,0.975139251,0.520362444,0.666758442,-0.350527044,15.86612365,0.427917126,1.387698127,0.801649481,0.585165417,0.645984577,0.449080261,19.34853963,0.02538798,1.81115172,1.185662101,0.827329105,0.274776718,1.133570921,0
Annabel,8.113040658,-0.444305852,0.383080542,2.724932746,2.56469012,2.368425767,2.294014596,2.824543544,-0.240975081,0.234845541,2.780553342,2.836363532,2.421674119,2.852150476,-2.916246686,-0.709977441,0.256407258,2.338270399,1.665206776,2.525572665,2.706904009,5.410040511,-0.046374896,-0.005254481,3.233020278,3.071619692,2.625492555,3.432894843,3.591572359,-0.064109301,-0.243100591,2.162161605,3.09190023,1.937137144,2.635363871,1.486031759,-0.407896635,-0.186273317,3.12480016,3.000463545,3.706876949,3.016319649,7.241437252,-0.054227852,-0.438021496,3.354389439,2.876008897,2.567319504,3.80087687,0
Annabelle,7.105196469,-0.346153646,0.076720388,4.248468488,4.68371892,4.756324147,4.939949531,14.377176,-0.101041701,-0.275682519,4.412009266,4.680528236,4.028478572,4.761033221,10.64873107,0.077181617,0.007983757,4.355397881,3.516088565,4.359025777,4.160397204,0.894075533,-0.421175585,0.074936409,4.629983637,5.031006592,4.640857292,4.382718901,5.099230761,0.064158286,0.290459121,4.201051034,3.870033357,4.200860923,3.746075174,10.20523351,0.056864972,0.445457337,4.077262281,3.367338113,3.934810808,3.238689261,9.243425768,-0.068651012,0.631293418,2.910356537,2.222234634,3.342284498,2.813718838,0
Anne,6.320018693,0.281820488,-0.620857608,4.086609302,4.223091936,4.470768184,4.410307263,5.633638731,0.17360098,-0.915493741,4.37085892,4.542088447,4.387570139,4.146272912,7.560066714,0.253330503,-0.840816766,4.178431536,4.161243708,5.081923288,4.353893166,5.02931605,-0.039115726,-0.78686745,3.936533729,3.781414564,4.052882731,4.350979219,11.73664866,-0.254924376,-0.982291732,3.564049923,3.35098237,3.416379962,3.865571926,7.4742734,0.19802897,-1.192932701,3.884825298,4.312944518,3.570155942,4.368363972,8.065491353,0.35809726,-1.071490898,4.227550082,3.831808383,3.770681481,3.95916486,0
Anner,13.35206573,0.434470631,0.921826077,1.088795563,1.541204489,1.438850019,1.57781146,7.077283852,-0.149357462,0.813036927,1.963377133,1.741729425,1.81863664,1.80288469,11.08909899,0.133422207,0.665317,1.869259216,2.083689051,2.490572933,1.662359241,12.51383555,0.273988141,0.983629401,1.814731658,1.401436602,2.189128888,1.584232814,10.56762702,0.703577626,1.052120214,1.961841842,1.76645447,1.716117812,1.682939363,7.158411802,0.400841467,1.235622057,2.171248607,1.965082412,1.601798387,1.382827897,13.59619471,0.595601445,1.283458888,1.535124522,1.131094904,1.023021463,0.742855064,0
Annetta,8.571706126,0.486467356,2.309457538,2.198421107,2.094508274,1.914579406,1.954390859,13.29966312,-0.136183266,2.219923234,1.797819092,1.424251826,1.397635316,1.266149818,5.127140348,-0.328570259,2.506794938,1.630600215,2.085691174,1.987269026,2.044673798,5.428385709,0.018250873,2.584077256,1.97629946,1.696702531,1.704842116,1.564692464,8.711939259,0.225947147,2.583650719,2.076409591,2.546592622,1.867706718,2.280350527,18.95324274,0.340131116,2.720538592,1.465564252,1.790179742,2.673610619,1.896502161,23.14812614,0.269408909,2.823232365,2.200181448,2.733029399,2.135559495,2.21441891,0
Annette,-4.086165215,-0.313147989,-1.080703437,2.63792098,3.233598151,2.954455473,2.991705585,-3.355927089,-0.46762147,-1.224154393,2.698155252,2.419179662,2.38138746,2.34852556,-2.832653963,-0.334007835,-1.255324204,1.686404756,1.716254128,2.291251146,2.38450564,1.736854845,-0.053890053,-1.443841692,2.278170173,1.718936193,2.538836552,2.466286718,2.134969564,-0.341198619,-1.706071852,3.091459073,2.731755589,2.109575059,2.049603766,5.437915995,-0.025928713,-1.379082816,2.347761251,2.448799327,1.317354324,1.955946926,6.857558261,-0.178195986,-1.335367435,2.632713423,2.628895611,3.617739991,3.052376481,0
Annie,6.473341854,-0.014776612,0.90432378,2.770165109,2.639997367,2.748280025,2.792847656,12.3348157,-0.281228754,1.15897298,2.851995781,2.830510206,2.798808458,2.846463862,10.46005656,-0.165013147,1.13727507,3.474038127,2.689487463,3.158449237,3.080202935,5.351153139,0.438838367,1.039949339,3.021232967,2.593096985,3.25469771,3.544439006,7.10332243,0.1730363,1.030938812,2.405611103,2.313461761,2.176777146,2.38673343,7.057773101,0.254544226,0.89709654,2.588993485,3.295153495,3.244086027,2.860422413,13.80368631,-0.09993638,0.653859535,3.07436148,2.304549616,2.205801128,2.818289256,0
Annis,5.121661752,0.067459212,0.635200976,2.751886775,2.625411169,1.8693242,2.526993668,3.87952048,-0.090072735,0.768430084,3.138546805,3.452038445,3.183844815,2.974840938,4.32963758,-0.243063586,0.68026669,3.334189262,3.134414149,2.986785738,2.670070788,8.436758021,-0.266173859,0.811859466,1.766208724,1.916207107,1.80662995,1.567942203,11.8126511,0.439988014,0.753079995,2.132114103,1.916172634,1.282948457,1.58421157,13.35656003,-0.041010012,0.828456576,2.075714086,2.321746748,2.18536459,2.027725337,9.005878116,-0.328364913,1.283838382,2.012557394,2.029962996,2.680429903,3.344657332,0
